Agent_Age,Agent_Rating,Weather,Traffic,Vehicle,Area,Delivery_Time,customer_answered_call,customer_response_time,customer_availability,visitor_pass_status,society_security_level,gate_wait_time,driver_status,previous_failed_deliveries,address_confidence,preferred_delivery_slot,estimated_arrival_delay,driver_experience,pickup_delay_minutes,hour_of_day,day_of_week,is_weekend,arrival_within_preferred_slot,customer_reachability_score,society_accessibility_score,driver_reliability_score
37,4.9,5,2,0,0,140,1,23,0,0,1,2,3,2,62,2,1,2,10.0,23,5,False,0,96.16666666666667,96,4
22,4.6,0,2,0,3,85,1,55,1,1,1,18,2,0,75,2,9,6,10.0,8,2,True,1,90.83333333333333,64,72
36,5.0,4,3,0,0,180,1,52,2,0,2,4,1,0,88,0,11,15,10.0,17,3,True,0,91.33333333333333,32,100
20,4.5,3,1,0,0,135,1,95,2,0,2,3,1,1,57,1,4,5,15.0,22,5,False,1,84.16666666666667,34,100
25,4.9,5,1,1,3,135,0,447,1,0,0,4,1,2,80,2,4,10,5.0,20,3,True,0,10.0,62,100
20,5.0,2,3,0,0,120,1,113,1,1,0,16,1,0,73,1,1,14,15.0,18,2,True,1,81.16666666666667,38,100
32,4.7,2,3,0,3,205,1,10,0,0,2,3,1,3,71,2,4,13,5.0,18,6,False,0,98.33333333333333,34,100
23,4.9,2,1,0,3,90,1,77,2,1,0,16,1,2,98,2,5,2,10.0,20,2,True,0,87.16666666666667,38,94
26,4.9,4,2,0,3,90,1,69,2,0,1,1,1,0,100,1,1,14,5.0,8,5,False,0,88.5,98,100
24,4.6,1,1,0,3,205,0,236,1,1,1,18,1,1,85,2,13,4,10.0,22,6,False,0,10.0,64,100
32,4.1,2,1,0,0,205,0,370,0,0,0,2,1,2,73,1,3,15,5.0,19,0,False,1,10.0,66,100
26,5.0,3,3,0,0,135,1,97,1,0,0,4,1,0,77,0,13,14,15.0,17,3,True,0,83.83333333333333,62,100
26,4.6,3,1,1,0,75,1,99,2,0,0,2,1,0,60,0,9,7,5.0,20,1,False,0,83.5,66,100
39,4.8,0,2,2,3,75,1,58,0,0,2,2,1,0,75,0,9,9,10.0,10,6,False,0,90.33333333333333,36,100
39,4.5,2,2,0,3,120,1,119,0,1,1,14,2,0,87,0,2,11,10.0,23,0,False,0,80.16666666666667,72,82
28,4.8,4,0,1,3,75,1,73,2,0,0,4,1,1,64,1,1,9,10.0,14,0,False,0,87.83333333333333,62,100
38,4.8,4,2,0,0,85,1,56,0,1,0,16,1,0,64,2,13,3,5.0,23,4,False,0,90.66666666666667,38,100
31,4.5,1,2,1,0,95,1,86,0,1,2,16,2,0,88,0,9,8,15.0,8,4,False,0,85.66666666666667,8,76
37,3.5,5,1,0,0,210,1,26,0,1,2,10,1,1,81,2,12,10,15.0,19,0,False,0,95.66666666666667,20,100
21,4.8,4,0,1,3,60,1,64,2,1,0,11,1,1,61,0,7,3,15.0,11,4,False,0,89.33333333333333,48,100
22,4.2,3,2,0,0,140,1,33,3,0,1,2,1,0,72,1,12,11,10.0,8,2,True,0,94.5,96,100
37,4.7,3,2,1,0,120,1,118,0,1,2,12,1,2,65,2,4,15,5.0,23,3,True,0,80.33333333333333,16,100
37,4.1,2,2,0,0,165,0,343,0,0,0,2,1,0,88,1,14,11,5.0,8,6,False,0,10.0,66,100
24,5.0,5,2,0,0,105,0,495,0,1,0,9,1,1,72,2,9,9,-1425.0,23,6,False,0,10.0,52,100
28,5.0,2,3,1,0,120,1,37,2,1,2,17,1,2,94,2,1,10,15.0,18,6,False,0,93.83333333333333,6,100
37,4.6,4,1,0,0,125,1,68,0,0,2,2,1,2,66,1,10,14,10.0,22,2,True,1,88.66666666666667,36,100
33,3.9,2,1,1,0,210,1,58,3,0,1,4,1,2,65,0,11,5,5.0,19,0,False,0,90.33333333333333,92,100
20,4.9,3,1,0,0,165,0,570,3,0,2,3,1,0,85,1,13,1,10.0,19,5,False,1,10.0,34,100
38,4.5,4,0,1,0,85,1,69,2,0,2,4,1,0,77,2,2,6,15.0,11,1,False,1,88.5,32,100
37,4.3,0,0,1,0,165,1,106,0,1,2,14,1,1,90,0,11,2,10.0,11,2,True,0,82.33333333333333,12,99
35,4.7,3,2,2,0,125,1,30,3,1,2,17,1,1,57,2,12,4,5.0,8,3,True,1,95.0,6,100
39,4.4,5,1,0,0,210,1,31,0,0,2,3,1,0,95,0,1,3,10.0,19,6,False,0,94.83333333333333,34,100
23,4.9,0,3,2,0,150,1,63,1,0,1,1,1,0,70,0,7,6,10.0,17,6,False,0,89.5,98,100
29,4.7,3,1,2,3,85,1,93,0,2,2,33,2,0,58,1,14,5,10.0,20,1,False,1,84.5,0,70
32,4.4,1,1,0,1,190,0,425,0,1,2,13,1,2,66,1,4,15,15.0,20,1,False,1,10.0,14,100
36,4.5,3,1,1,0,175,1,49,0,0,0,3,1,0,70,1,6,7,10.0,19,5,False,1,91.83333333333333,64,100
33,4.6,0,3,1,0,175,0,366,2,0,2,3,1,0,99,0,7,5,10.0,18,1,False,0,10.0,34,100
27,4.7,2,2,2,0,55,1,6,0,0,2,3,1,3,76,0,14,2,5.0,23,3,True,0,99.0,34,89
24,4.2,1,3,2,0,31,1,12,0,0,2,3,1,2,79,1,6,2,5.0,17,3,True,1,98.0,34,94
27,4.8,0,1,0,0,40,1,77,0,2,2,21,1,2,90,0,12,1,10.0,19,6,False,0,87.16666666666667,0,92
38,4.5,4,1,0,0,26,1,11,0,1,2,12,1,3,92,1,5,9,5.0,21,6,False,1,98.16666666666667,16,100
24,5.0,4,2,0,0,19,1,80,3,0,2,2,1,0,68,0,5,3,5.0,10,5,False,0,86.66666666666667,36,100
30,4.6,1,3,0,0,125,0,516,2,0,0,1,1,1,90,2,14,3,15.0,17,1,False,0,10.0,68,100
21,4.7,5,3,1,0,145,1,117,1,1,0,11,1,1,69,1,14,9,15.0,18,5,False,1,80.5,48,100
21,4.1,3,2,0,0,16,1,89,0,0,0,1,1,2,77,1,5,8,5.0,9,1,False,0,85.16666666666667,68,100
23,4.8,3,3,0,0,155,1,52,0,0,0,3,1,0,77,0,14,11,15.0,17,6,False,0,91.33333333333333,64,100
22,4.9,5,0,1,0,24,1,77,0,0,0,4,2,4,86,1,7,7,10.0,11,1,False,0,87.16666666666667,62,54
34,4.5,1,2,1,3,155,1,47,1,0,2,1,1,0,73,1,10,7,5.0,22,0,False,1,92.16666666666667,38,100
25,4.6,1,2,0,0,115,0,575,0,0,2,3,1,1,63,0,10,8,10.0,23,6,False,0,10.0,34,100
36,4.7,4,1,2,0,120,1,88,1,0,2,2,1,0,91,2,5,13,10.0,19,2,True,0,85.33333333333333,36,100
32,5.0,0,1,1,3,135,1,16,1,0,1,3,1,1,82,2,8,14,15.0,21,6,False,0,97.33333333333333,94,100
35,4.6,1,1,0,0,125,1,71,1,1,0,13,1,0,94,0,9,13,10.0,19,2,True,0,88.16666666666667,44,100
28,4.9,1,2,0,0,105,1,91,3,1,0,11,1,1,62,0,1,4,10.0,10,5,False,0,84.83333333333333,48,100
27,4.7,1,2,0,0,145,1,89,0,2,0,32,1,2,79,1,2,6,15.0,22,3,True,1,85.16666666666667,6,100
30,4.8,1,3,1,3,80,0,503,0,0,2,1,1,1,74,2,9,9,5.0,16,3,True,0,10.0,38,100
33,4.7,0,1,0,0,230,1,110,1,0,2,1,1,3,74,2,6,7,5.0,20,4,False,0,81.66666666666667,38,99
33,4.6,3,2,1,3,110,1,26,1,0,0,2,1,0,69,2,5,5,15.0,22,1,False,0,95.66666666666667,66,100
36,4.8,4,3,2,0,75,1,115,0,0,1,3,1,1,91,1,4,9,5.0,17,1,False,1,80.83333333333333,94,100
35,4.8,4,2,0,0,120,1,73,0,0,0,2,1,0,61,0,2,7,5.0,8,5,False,0,87.83333333333333,66,100
23,4.7,0,0,1,0,130,1,31,0,1,2,16,1,0,90,2,13,11,5.0,11,1,False,1,94.83333333333333,8,100
25,4.6,2,2,1,0,90,1,116,1,0,2,4,1,0,80,0,7,6,5.0,23,0,False,0,80.66666666666667,32,100
36,4.9,4,0,1,3,75,1,49,1,0,0,1,1,1,63,1,13,15,15.0,11,5,False,0,91.83333333333333,68,100
24,4.7,0,1,0,1,145,1,26,0,1,2,16,1,1,72,1,5,15,10.0,22,5,False,1,95.66666666666667,8,100
26,4.9,5,3,1,0,110,1,78,1,2,2,23,2,2,96,2,12,14,15.0,17,4,False,0,87.0,0,78
20,4.8,0,2,0,3,105,1,17,2,0,1,4,1,1,68,2,1,4,10.0,9,4,False,1,97.16666666666667,92,100
36,4.7,2,1,0,0,150,1,103,0,1,0,19,1,2,79,1,12,6,15.0,19,1,False,1,82.83333333333333,32,100
38,4.2,2,0,0,0,165,1,10,0,0,2,3,1,0,78,1,1,1,15.0,11,5,False,0,98.33333333333333,34,100
30,4.6,0,0,0,3,125,1,40,0,0,2,1,1,2,69,0,4,15,15.0,12,2,True,1,93.33333333333333,38,100
27,4.6,4,3,2,3,65,0,250,0,0,2,4,1,1,100,1,4,2,10.0,18,4,False,1,10.0,32,99
26,4.6,0,1,1,0,145,1,55,1,2,2,17,1,0,66,0,10,9,10.0,20,6,False,0,90.83333333333333,6,100
33,4.8,3,2,2,0,135,1,52,3,0,0,2,1,1,59,2,6,10,5.0,22,4,False,0,91.33333333333333,66,100
24,4.4,3,1,0,0,180,1,34,1,0,1,4,1,1,61,0,9,12,15.0,19,0,False,0,94.33333333333333,92,100
20,4.7,1,1,0,0,190,1,64,0,0,1,4,1,1,89,1,2,1,15.0,21,3,True,1,89.33333333333333,92,97
25,4.3,3,2,0,0,95,1,34,0,0,2,4,1,1,79,0,0,8,10.0,10,3,True,0,94.33333333333333,32,100
23,4.7,1,1,0,3,235,0,343,1,0,2,3,1,2,57,1,13,4,5.0,21,5,False,1,10.0,34,98
36,4.1,3,2,0,0,120,1,42,3,1,2,11,1,0,62,1,2,9,10.0,10,4,False,0,93.0,18,100
39,4.6,4,3,0,0,75,1,43,0,0,0,3,1,1,64,1,1,9,15.0,17,2,True,1,92.83333333333333,64,100
32,4.9,5,1,0,0,135,1,98,0,1,1,15,1,0,61,1,14,11,15.0,21,1,False,1,83.66666666666667,70,100
37,4.9,1,2,0,0,125,1,28,2,1,0,14,1,1,66,2,2,13,5.0,22,2,True,0,95.33333333333333,42,100
20,4.5,5,1,2,3,110,1,62,2,0,0,4,1,1,65,1,0,10,15.0,21,6,False,1,89.66666666666667,62,100
31,4.8,1,3,0,3,210,1,109,0,0,1,1,1,3,79,2,10,5,15.0,18,0,False,0,81.83333333333333,98,95
29,4.8,0,2,1,3,75,1,7,0,0,2,1,1,0,61,0,4,2,15.0,10,4,False,0,98.83333333333333,38,100
24,4.8,3,3,1,0,21,0,397,3,1,1,12,1,0,81,2,2,1,10.0,17,6,False,0,10.0,76,100
23,4.9,1,3,0,0,100,1,40,0,0,2,2,1,0,64,0,12,7,15.0,17,0,False,0,93.33333333333333,36,100
21,4.8,0,2,0,3,120,1,9,0,0,1,1,1,0,90,1,11,10,15.0,22,3,True,1,98.5,98,100
23,4.9,1,0,2,0,115,1,16,1,0,2,4,1,1,65,0,3,7,5.0,11,3,True,0,97.33333333333333,32,100
30,4.6,3,1,0,0,195,1,60,1,0,1,3,1,1,78,2,5,12,5.0,21,0,False,0,90.0,94,100
35,4.6,3,0,1,0,125,1,111,1,0,0,1,1,1,83,1,9,6,5.0,14,3,True,0,81.5,68,100
39,4.6,3,1,0,1,125,0,587,0,0,2,2,1,0,62,0,13,9,10.0,20,5,False,0,10.0,36,100
29,4.7,2,2,0,3,24,1,103,0,1,0,9,1,1,61,0,2,3,15.0,23,0,False,0,82.83333333333333,52,100
37,5.0,4,3,0,0,140,0,435,0,0,2,1,1,1,99,0,10,13,10.0,17,0,False,0,10.0,38,100
24,4.7,0,2,1,0,65,0,389,0,1,0,12,1,1,55,1,1,14,5.0,9,2,True,0,10.0,46,100
34,4.8,5,2,1,0,135,1,8,0,0,1,1,1,0,80,0,0,9,5.0,22,2,True,0,98.66666666666667,98,100
27,2.5,4,2,0,0,220,1,47,1,1,2,11,1,1,71,0,3,11,15.0,23,1,False,0,92.16666666666667,18,100
24,4.7,1,3,1,0,65,1,110,0,0,0,3,2,1,57,2,0,4,10.0,15,2,True,0,81.66666666666667,64,63
38,4.9,4,0,0,0,75,0,527,1,0,0,4,1,0,61,0,12,7,5.0,14,0,False,1,10.0,62,100
33,4.9,0,0,0,0,170,1,90,0,1,1,8,1,1,56,1,7,10,5.0,11,2,True,0,85.0,84,100
35,4.5,4,1,0,3,100,1,43,2,1,1,14,3,3,92,0,1,3,5.0,21,1,False,0,92.83333333333333,72,1
28,4.6,3,1,1,3,135,1,42,0,0,2,1,1,1,73,2,2,6,15.0,19,1,False,0,93.0,38,100
23,4.8,2,3,1,0,145,1,86,2,1,2,14,1,1,71,2,0,9,15.0,18,5,False,0,85.66666666666667,12,100
39,4.5,5,3,0,0,155,1,99,0,2,0,19,1,1,91,2,5,1,10.0,18,1,False,0,83.5,32,97
37,4.2,1,2,2,0,175,1,80,0,2,1,31,1,1,58,0,11,7,-1430.0,23,1,False,0,86.66666666666667,38,100
36,4.8,2,1,0,0,155,1,81,0,1,1,12,1,0,58,0,9,10,15.0,20,3,True,0,86.5,76,100
26,4.9,1,2,0,0,100,0,348,0,1,1,16,1,1,77,2,8,6,15.0,9,1,False,1,10.0,68,100
34,4.6,0,1,1,0,125,1,36,0,0,1,2,1,0,85,2,1,7,15.0,20,3,True,0,94.0,96,100
39,4.7,5,1,0,0,245,1,57,1,2,0,25,1,1,94,0,6,4,15.0,20,2,True,0,90.5,20,100
20,5.0,3,1,0,0,130,1,97,0,1,2,17,1,1,90,2,4,15,5.0,20,5,False,0,83.83333333333333,6,100
32,5.0,5,3,0,3,140,1,77,2,0,1,2,2,2,77,1,14,8,5.0,18,1,False,1,87.16666666666667,96,66
27,4.6,4,1,1,0,120,1,81,2,0,0,1,1,1,71,2,6,4,10.0,19,4,False,0,86.5,68,100
24,4.6,5,1,0,0,125,1,39,2,0,1,3,2,1,60,2,1,13,10.0,21,3,True,0,93.5,94,81
28,4.6,5,1,0,3,145,0,332,1,0,0,3,2,1,100,2,8,14,15.0,19,5,False,0,10.0,64,83
23,4.5,3,2,0,0,85,0,234,2,1,0,15,1,0,66,1,11,1,15.0,22,5,False,1,10.0,40,100
30,4.9,1,1,0,0,270,1,13,1,0,2,1,1,0,59,0,1,8,10.0,19,2,True,0,97.83333333333333,38,100
28,4.7,0,2,1,3,100,1,63,2,0,2,1,1,1,73,2,4,12,5.0,22,1,False,0,89.5,38,100
24,4.7,5,0,2,3,50,0,256,0,0,1,1,1,0,98,1,9,8,10.0,12,4,False,0,10.0,98,100
22,4.8,0,0,0,0,125,0,196,0,2,1,27,1,0,72,2,8,9,15.0,14,2,True,0,10.0,46,100
31,4.4,1,3,1,0,200,1,44,0,0,0,3,1,2,85,0,1,12,10.0,18,1,False,0,92.66666666666667,64,100
36,4.3,1,3,1,0,175,1,117,2,1,2,8,1,0,63,1,0,3,10.0,18,0,False,1,80.5,24,100
20,4.5,1,3,0,0,195,1,107,0,0,0,1,1,0,84,2,14,2,5.0,18,1,False,0,82.16666666666667,68,100
39,5.0,3,2,0,0,125,1,24,2,0,2,3,1,1,72,1,9,10,10.0,23,2,True,1,96.0,34,100
38,4.6,1,3,0,3,190,1,55,0,0,0,3,1,0,92,1,4,5,5.0,17,1,False,1,90.83333333333333,64,100
33,4.5,0,2,1,0,180,1,103,0,0,0,3,1,0,82,1,0,1,10.0,23,5,False,1,82.83333333333333,64,100
24,5.0,1,1,0,0,245,1,69,0,0,1,4,2,1,99,1,0,11,15.0,19,4,False,1,88.5,92,77
20,4.2,4,0,0,0,220,1,50,1,1,2,8,2,1,60,0,13,2,5.0,11,1,False,0,91.66666666666667,24,59
31,4.7,0,0,0,0,155,1,16,2,0,0,4,1,1,59,1,4,3,15.0,11,3,True,0,97.33333333333333,62,100
36,4.3,3,1,0,0,175,1,101,0,1,2,15,1,0,65,0,13,7,10.0,19,4,False,0,83.16666666666667,10,100
20,4.9,5,1,0,0,125,1,114,0,0,2,3,1,0,99,1,12,8,5.0,20,0,False,1,81.0,34,100
23,4.8,3,1,2,0,145,0,404,1,1,2,19,2,0,76,1,10,7,15.0,19,6,False,1,10.0,2,74
30,4.5,3,3,0,0,145,1,44,2,0,0,4,1,0,70,1,9,9,10.0,18,6,False,1,92.66666666666667,62,100
21,4.9,2,1,0,0,65,0,339,1,2,2,29,1,0,96,0,11,9,10.0,21,1,False,0,10.0,0,100
38,4.6,1,1,0,0,130,1,30,0,0,0,4,1,0,55,1,0,9,5.0,21,3,True,1,95.0,62,100
32,4.6,1,1,0,0,135,1,78,2,0,0,4,1,1,93,0,9,10,5.0,19,0,False,0,87.0,62,100
21,5.0,2,2,0,0,55,1,42,3,0,0,2,1,1,60,2,0,13,15.0,9,0,False,1,93.0,66,100
32,4.8,1,1,2,0,235,1,38,2,1,0,14,1,1,61,2,7,10,15.0,20,1,False,0,93.66666666666667,42,100
24,4.7,0,3,1,0,70,1,99,1,0,0,2,1,1,86,0,8,8,5.0,18,0,False,0,83.5,66,100
34,4.6,4,2,0,3,115,0,244,3,0,0,1,1,1,94,1,10,7,10.0,23,6,False,1,10.0,68,100
33,5.0,5,3,1,0,140,1,96,2,0,0,4,1,1,88,1,5,8,10.0,16,0,False,0,84.0,62,100
20,4.9,1,2,0,0,120,1,46,1,0,0,2,3,1,95,1,3,10,10.0,23,0,False,1,92.33333333333333,66,25
22,4.6,1,1,0,0,100,1,104,2,0,1,1,1,0,57,0,3,11,5.0,20,6,False,0,82.66666666666667,98,100
23,5.0,4,1,0,0,160,1,95,3,0,1,3,1,4,75,2,0,8,10.0,20,6,False,0,84.16666666666667,94,96
38,4.0,3,1,1,0,170,1,114,0,0,2,4,2,1,87,0,12,6,5.0,19,5,False,0,81.0,32,67
33,4.6,0,1,2,0,30,1,72,0,0,2,4,1,0,64,1,11,12,10.0,21,0,False,1,88.0,32,100
38,4.8,5,2,2,0,145,1,53,3,1,0,8,1,1,92,2,2,2,5.0,22,6,False,0,91.16666666666667,54,99
39,4.9,4,0,0,3,95,1,60,0,0,2,1,1,0,92,1,12,2,10.0,11,2,True,0,90.0,38,100
21,4.5,3,1,1,0,90,1,13,0,0,0,3,2,1,57,2,8,14,10.0,21,0,False,0,97.83333333333333,64,83
21,4.8,5,3,0,0,110,1,107,1,0,0,4,1,1,98,2,0,14,15.0,17,6,False,0,82.16666666666667,62,100
33,4.6,1,1,1,0,125,1,79,1,0,2,3,2,1,75,0,0,12,15.0,19,0,False,0,86.83333333333333,34,79
29,4.6,5,3,0,0,17,1,113,0,0,0,2,1,1,64,2,6,5,15.0,17,0,False,0,81.16666666666667,66,100
36,4.9,1,2,0,0,90,0,451,0,1,0,12,1,3,64,0,0,3,15.0,22,2,True,0,10.0,46,91
22,4.4,3,3,0,0,190,1,39,0,1,0,18,1,2,86,1,1,7,10.0,17,3,True,1,93.5,34,100
20,4.9,4,3,1,3,50,0,402,0,0,1,3,1,1,82,0,14,1,10.0,18,0,False,0,10.0,94,97
33,4.7,1,2,1,0,150,1,69,0,0,0,4,1,2,67,0,4,6,10.0,22,5,False,0,88.5,62,100
32,4.9,1,1,0,0,205,1,30,2,0,0,1,1,0,84,1,6,3,5.0,21,4,False,1,95.0,68,100
33,4.8,3,0,1,0,135,1,10,0,0,1,4,1,0,87,2,1,15,15.0,12,6,False,0,98.33333333333333,92,100
34,4.2,5,3,1,3,160,1,67,3,0,0,3,2,1,82,1,7,4,5.0,17,4,False,1,88.83333333333333,64,63
25,4.6,4,1,1,3,65,1,77,2,1,0,12,1,1,64,1,9,14,10.0,19,5,False,1,87.16666666666667,46,100
26,4.7,2,0,2,0,140,1,20,2,0,1,1,1,1,94,2,9,2,10.0,11,1,False,1,96.66666666666667,98,99
24,4.8,1,1,0,3,105,0,532,0,0,1,3,3,0,63,2,4,9,15.0,22,0,False,0,10.0,94,28
37,4.6,0,2,1,0,90,1,55,1,0,0,2,1,0,77,0,2,15,15.0,10,5,False,0,90.83333333333333,66,100
31,4.8,5,3,0,0,125,1,64,0,2,2,20,1,0,58,2,1,13,5.0,17,6,False,0,89.33333333333333,0,100
24,4.7,1,2,0,1,105,0,549,0,0,0,2,1,3,75,0,10,1,5.0,22,1,False,0,10.0,66,87
30,4.7,4,3,0,0,115,1,15,2,0,2,3,1,1,73,1,10,13,5.0,17,3,True,1,97.5,34,100
20,4.6,5,1,0,3,150,1,16,0,1,0,16,2,2,97,1,0,4,5.0,19,5,False,1,97.33333333333333,38,58
32,4.8,1,2,2,3,90,1,23,0,1,1,11,1,2,75,2,13,1,10.0,22,0,False,0,96.16666666666667,78,92
25,4.7,1,2,0,0,110,1,66,0,0,0,2,1,1,69,0,0,3,10.0,22,6,False,0,89.0,66,100
38,4.9,1,3,0,0,210,1,42,0,1,1,11,1,2,90,0,1,12,15.0,17,0,False,0,93.0,78,100
25,5.0,1,1,1,0,165,1,79,1,0,0,4,1,1,73,0,3,12,15.0,22,0,False,0,86.83333333333333,62,100
22,4.7,0,2,1,1,70,1,19,1,0,0,3,1,0,58,1,6,10,-1425.0,23,1,False,1,96.83333333333333,64,100
28,4.4,0,1,0,0,155,1,89,1,0,2,4,1,1,75,2,13,8,10.0,19,6,False,0,85.16666666666667,32,100
23,4.8,1,2,0,0,120,1,84,3,0,0,3,1,1,95,2,14,12,15.0,22,3,True,0,86.0,64,100
33,5.0,5,3,2,0,140,0,469,1,0,1,2,1,1,62,2,3,14,5.0,18,6,False,0,10.0,96,100
23,4.8,3,3,1,0,95,1,116,3,0,2,1,1,0,99,2,5,3,5.0,18,6,False,0,80.66666666666667,38,100
24,4.7,4,2,0,0,65,1,99,1,1,1,17,2,1,61,2,10,6,5.0,10,5,False,1,83.5,66,67
20,4.0,5,2,0,3,125,1,108,0,0,0,1,1,1,56,1,14,9,5.0,8,4,False,0,82.0,68,100
35,4.3,5,1,0,0,220,1,11,0,0,0,4,1,1,95,1,3,12,10.0,19,3,True,1,98.16666666666667,62,100
30,4.9,3,1,1,0,135,1,62,1,0,1,2,1,0,83,2,0,8,15.0,20,1,False,0,89.66666666666667,96,100
25,4.7,2,2,1,0,80,1,115,0,0,2,1,1,0,85,1,1,2,15.0,22,1,False,1,80.83333333333333,38,100
34,4.8,3,0,1,0,125,1,48,0,1,1,12,1,3,92,1,12,13,10.0,11,6,False,0,92.0,76,100
25,4.6,2,3,0,3,95,0,237,0,1,0,16,1,1,57,2,10,5,15.0,17,0,False,0,10.0,38,100
30,5.0,0,2,0,0,21,1,102,1,0,0,1,1,4,72,0,1,11,5.0,10,1,False,0,83.0,68,100
30,4.4,5,2,0,0,130,1,27,2,0,2,2,1,1,88,0,8,13,10.0,9,4,False,0,95.5,36,100
20,4.6,2,1,2,0,90,0,555,2,1,2,10,1,0,76,1,8,8,10.0,19,2,True,1,10.0,20,100
22,4.1,2,1,0,0,165,1,67,1,0,2,3,1,2,94,1,3,9,10.0,20,6,False,1,88.83333333333333,34,100
22,4.1,2,3,0,0,165,1,72,2,1,1,8,1,1,75,2,5,11,5.0,17,5,False,0,88.0,84,100
27,4.9,4,0,0,3,60,1,38,1,0,0,2,1,3,93,0,0,13,5.0,14,1,False,1,93.66666666666667,66,100
36,4.8,4,1,0,0,15,0,225,0,0,2,4,1,0,77,0,10,9,5.0,19,6,False,0,10.0,32,100
21,5.0,0,1,1,0,145,1,56,0,0,1,4,1,1,82,1,4,1,10.0,21,4,False,1,90.66666666666667,92,97
24,4.6,2,3,0,3,100,1,105,0,0,1,1,1,0,84,2,10,10,10.0,16,5,False,0,82.5,98,100
33,4.6,5,0,0,0,130,1,55,0,0,2,2,1,1,90,0,0,13,15.0,14,5,False,1,90.83333333333333,36,100
36,4.5,5,2,1,0,25,1,111,2,0,2,4,1,0,66,2,12,3,-1425.0,23,1,False,0,81.5,32,100
30,4.8,5,2,1,0,135,1,55,0,0,0,2,0,2,87,1,11,14,15.0,10,1,False,0,90.83333333333333,66,38
29,4.8,0,1,0,0,190,0,503,3,0,0,2,2,0,59,0,9,15,15.0,20,0,False,0,10.0,66,90
21,4.9,4,1,0,3,90,1,41,0,0,2,2,1,2,67,0,3,2,5.0,19,1,False,0,93.16666666666667,36,94
37,4.8,1,1,0,0,250,1,65,1,1,2,9,1,1,89,0,10,12,15.0,20,6,False,0,89.16666666666667,22,100
38,4.8,0,2,0,3,190,1,34,1,0,0,2,1,1,90,2,6,2,10.0,22,3,True,0,94.33333333333333,66,99
37,4.8,0,1,0,0,145,1,7,2,0,1,4,1,1,61,0,9,15,10.0,21,2,True,0,98.83333333333333,92,100
38,4.9,3,2,0,0,90,1,90,2,0,1,3,1,1,60,0,5,3,5.0,23,0,False,0,85.0,94,100
24,4.1,3,2,0,0,21,1,61,3,0,0,3,1,0,70,2,2,14,10.0,9,0,False,1,89.83333333333333,64,100
30,4.0,0,3,2,0,34,1,43,0,0,2,4,1,0,55,2,1,4,15.0,17,3,True,0,92.83333333333333,32,100
31,4.9,3,3,0,0,190,1,23,0,0,2,2,1,1,78,0,11,7,10.0,18,0,False,0,96.16666666666667,36,100
21,4.7,2,1,0,3,110,1,105,1,0,2,4,1,2,78,0,13,9,5.0,20,6,False,0,82.5,32,100
25,4.9,1,3,2,3,80,1,62,1,1,0,16,2,2,65,1,8,9,15.0,15,0,False,0,89.66666666666667,38,68
34,4.6,1,1,1,0,245,1,11,1,0,0,3,1,0,62,0,13,3,15.0,19,5,False,0,98.16666666666667,64,100
26,4.4,1,1,1,0,175,0,256,2,1,0,8,1,1,77,1,0,9,10.0,22,2,True,1,10.0,54,100
26,4.7,4,1,1,0,120,1,70,0,0,0,3,1,1,68,0,13,11,15.0,21,0,False,0,88.33333333333333,64,100
30,4.9,0,3,1,0,165,1,74,0,0,2,3,1,1,91,0,13,11,5.0,17,1,False,0,87.66666666666667,34,100
24,4.5,2,2,0,0,60,1,46,2,1,2,12,1,2,88,1,8,14,-1425.0,23,2,True,1,92.33333333333333,16,100
32,5.0,0,0,1,0,185,1,102,1,0,1,1,1,2,75,1,12,5,10.0,11,6,False,0,83.0,98,100
21,4.7,2,2,1,3,90,1,13,0,2,1,20,1,3,71,0,10,12,10.0,22,3,True,0,97.83333333333333,60,100
21,4.4,5,1,0,0,185,1,43,0,0,1,2,1,4,55,1,6,13,10.0,20,6,False,1,92.83333333333333,96,100
21,4.6,5,1,1,0,125,1,101,1,0,2,3,1,3,96,1,3,11,15.0,21,5,False,1,83.16666666666667,34,100
30,4.0,3,1,0,0,245,0,450,1,0,0,1,0,3,94,2,7,7,5.0,21,2,True,0,10.0,68,19
34,4.0,0,1,2,2,245,1,85,1,1,0,18,1,0,81,1,1,5,15.0,20,4,False,1,85.83333333333333,34,100
31,4.0,5,3,1,0,155,0,495,0,0,0,3,1,0,93,0,6,5,15.0,17,5,False,0,10.0,64,100
36,4.9,0,2,0,0,90,1,15,0,0,2,1,1,0,68,2,13,1,-1430.0,23,1,False,0,97.5,38,100
34,4.8,4,2,1,0,75,1,33,0,1,1,19,1,2,64,1,10,4,5.0,22,6,False,1,94.5,62,98
21,4.7,0,1,1,0,30,1,71,1,1,0,12,1,1,74,2,0,1,5.0,21,4,False,0,88.16666666666667,46,97
21,5.0,0,2,0,0,110,1,79,0,0,2,3,1,0,90,2,5,6,10.0,22,0,False,0,86.83333333333333,34,100
26,4.4,0,1,0,0,180,1,38,3,1,0,19,2,1,66,0,7,10,15.0,21,3,True,0,93.66666666666667,32,75
28,4.5,4,1,1,3,50,1,31,2,0,2,2,1,1,89,2,0,5,15.0,19,1,False,0,94.83333333333333,36,100
32,4.9,3,2,1,0,125,1,12,0,0,2,1,1,2,87,0,0,9,15.0,9,5,False,0,98.0,38,100
