Agent_Age,Agent_Rating,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,customer_answered_call,customer_response_time,customer_availability,visitor_pass_status,society_security_level,gate_wait_time,driver_status,previous_failed_deliveries,address_confidence,preferred_delivery_slot,estimated_arrival_delay,driver_experience,delivery_failure
31,4.9,2022-02-13,14:50:00,15:05:00,Sunny,High ,motorcycle ,Metropolitian ,140,,,,,,,,,,,,,
24,4.7,2022-03-16,20:20:00,20:25:00,Fog,Jam ,motorcycle ,Metropolitian ,195,,,,,,,,,,,,,
30,4.9,2022-04-02,19:00:00,19:15:00,Cloudy,Medium ,motorcycle ,Metropolitian ,150,,,,,,,,,,,,,
36,4.8,2022-03-20,18:15:00,18:20:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,180,,,,,,,,,,,,,
36,4.4,2022-03-29,23:35:00,23:50:00,Fog,Low ,motorcycle ,Metropolitian ,185,,,,,,,,,,,,,
26,4.7,2022-03-04,19:35:00,19:40:00,Cloudy,Jam ,motorcycle ,Metropolitian ,215,,,,,,,,,,,,,
30,4.6,2022-03-27,23:35:00,23:45:00,Sunny,Low ,scooter ,Other,145,,,,,,,,,,,,,
20,4.8,2022-02-11,18:00:00,18:15:00,Stormy,Medium ,scooter ,Metropolitian ,125,,,,,,,,,,,,,
33,4.7,2022-03-09,18:10:00,18:25:00,Fog,Medium ,van,Urban ,75,,,,,,,,,,,,,
34,4.0,2022-03-12,21:10:00,21:15:00,Windy,Jam ,motorcycle ,Metropolitian ,195,,,,,,,,,,,,,
36,4.6,2022-04-04,23:40:00,23:50:00,Windy,Low ,motorcycle ,Metropolitian ,100,,,,,,,,,,,,,
33,4.6,2022-02-11,11:00:00,11:10:00,Fog,Low ,motorcycle ,Metropolitian ,75,,,,,,,,,,,,,
22,4.8,2022-02-18,22:45:00,23:00:00,Sandstorms,Low ,motorcycle ,Metropolitian ,80,,,,,,,,,,,,,
38,4.7,2022-03-19,11:00:00,11:15:00,Sunny,Low ,scooter ,Metropolitian ,95,,,,,,,,,,,,,
27,4.9,2022-03-02,23:25:00,23:40:00,Fog,Low ,scooter ,Metropolitian ,100,,,,,,,,,,,,,
32,4.8,2022-02-14,21:00:00,21:10:00,Sunny,Jam ,scooter ,Metropolitian ,125,,,,,,,,,,,,,
26,4.8,2022-03-27,19:30:00,19:40:00,Cloudy,Jam ,motorcycle ,Metropolitian ,215,,,,,,,,,,,,,
29,4.5,2022-03-04,22:55:00,23:05:00,Windy,Low ,motorcycle ,Urban ,75,,,,,,,,,,,,,
31,4.5,2022-04-06,20:25:00,20:40:00,Sunny,Jam ,motorcycle ,Urban ,145,,,,,,,,,,,,,
28,4.6,2022-03-26,12:35:00,12:50:00,Stormy,High ,motorcycle ,Metropolitian ,70,,,,,,,,,,,,,
21,4.8,2022-02-11,18:55:00,19:00:00,Sunny,Medium ,motorcycle ,Metropolitian ,55,,,,,,,,,,,,,
21,4.0,2022-03-28,22:45:00,22:50:00,Sandstorms,Low ,motorcycle ,Metropolitian ,95,,,,,,,,,,,,,
30,4.9,2022-03-18,23:45:00,23:55:00,Windy,Low ,motorcycle ,Metropolitian ,145,,,,,,,,,,,,,
29,4.7,2022-02-11,15:25:00,15:30:00,Cloudy,Medium ,motorcycle ,Urban ,55,,,,,,,,,,,,,
20,4.8,2022-03-28,11:30:00,11:40:00,Sunny,High ,motorcycle ,Metropolitian ,70,,,,,,,,,,,,,
28,5.0,2022-02-16,22:35:00,22:45:00,Windy,Low ,motorcycle ,Urban ,75,,,,,,,,,,,,,
25,4.7,2022-03-16,23:35:00,23:45:00,Sandstorms,Low ,motorcycle ,Metropolitian ,16,,,,,,,,,,,,,
38,4.8,2022-03-28,10:25:00,10:30:00,Stormy,Low ,motorcycle ,Metropolitian ,100,,,,,,,,,,,,,
39,4.9,2022-03-03,22:20:00,22:30:00,Stormy,Low ,motorcycle ,Metropolitian ,130,,,,,,,,,,,,,
26,4.9,2022-03-13,17:15:00,17:20:00,Windy,Medium ,scooter ,Metropolitian ,130,,,,,,,,,,,,,
33,4.4,2022-03-14,21:30:00,21:45:00,Windy,Jam ,motorcycle ,Urban ,215,,,,,,,,,,,,,
24,4.6,2022-03-01,18:40:00,18:50:00,Sandstorms,Medium ,motorcycle ,Urban ,125,,,,,,,,,,,,,
24,4.9,2022-03-21,15:10:00,15:20:00,Fog,Medium ,motorcycle ,Metropolitian ,140,,,,,,,,,,,,,
33,4.5,2022-03-10,22:50:00,23:05:00,Stormy,Low ,scooter ,Metropolitian ,85,,,,,,,,,,,,,
35,4.2,2022-03-20,19:30:00,19:40:00,Windy,Jam ,motorcycle ,Metropolitian ,220,,,,,,,,,,,,,
27,4.2,2022-04-06,20:30:00,20:35:00,Stormy,Jam ,motorcycle ,Metropolitian ,165,,,,,,,,,,,,,
29,4.5,2022-04-03,18:45:00,18:50:00,Sunny,Medium ,motorcycle ,Metropolitian ,75,,,,,,,,,,,,,
34,4.7,2022-02-12,23:10:00,23:20:00,Fog,Low ,scooter ,Metropolitian ,135,,,,,,,,,,,,,
20,4.7,2022-02-11,11:10:00,11:25:00,Cloudy,High ,scooter ,Metropolitian ,25,,,,,,,,,,,,,
29,4.8,2022-04-05,13:50:00,13:55:00,Sunny,High ,motorcycle ,Metropolitian ,90,,,,,,,,,,,,,
22,4.9,2022-04-05,18:40:00,18:45:00,Stormy,Medium ,scooter ,Metropolitian ,105,,,,,,,,,,,,,
35,4.9,2022-02-18,21:15:00,21:30:00,Cloudy,Jam ,motorcycle ,Metropolitian ,53,,,,,,,,,,,,,
32,4.4,2022-02-12,21:45:00,21:55:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,210,,,,,,,,,,,,,
28,4.9,2022-02-14,21:20:00,21:35:00,Sunny,Jam ,motorcycle ,Metropolitian ,100,,,,,,,,,,,,,
30,4.7,2022-03-02,22:45:00,22:55:00,Fog,Low ,scooter ,Metropolitian ,145,,,,,,,,,,,,,
22,4.7,2022-04-04,20:10:00,20:20:00,Stormy,Jam ,scooter ,Urban ,75,,,,,,,,,,,,,
36,4.7,2022-03-09,18:20:00,18:35:00,Fog,Medium ,motorcycle ,Metropolitian ,150,,,,,,,,,,,,,
23,4.8,2022-03-12,20:40:00,20:45:00,Windy,Jam ,motorcycle ,Metropolitian ,28,,,,,,,,,,,,,
22,4.8,2022-04-01,10:00:00,10:05:00,Stormy,Low ,motorcycle ,Other,19,,,,,,,,,,,,,
29,4.5,2022-02-18,22:30:00,22:40:00,Sandstorms,Low ,motorcycle ,Metropolitian ,75,,,,,,,,,,,,,
34,4.9,2022-03-23,21:50:00,22:05:00,Sandstorms,Jam ,motorcycle ,Urban ,250,,,,,,,,,,,,,
38,4.1,2022-03-05,11:50:00,11:55:00,Stormy,High ,motorcycle ,Metropolitian ,205,,,,,,,,,,,,,
35,5.0,2022-03-27,17:25:00,17:35:00,Fog,Medium ,motorcycle ,Metropolitian ,185,,,,,,,,,,,,,
38,4.7,2022-03-19,21:55:00,22:10:00,Cloudy,Jam ,scooter ,Metropolitian ,140,,,,,,,,,,,,,
32,4.3,2022-02-16,18:40:00,18:55:00,Cloudy,Medium ,scooter ,Metropolitian ,175,,,,,,,,,,,,,
20,4.5,2022-03-02,20:25:00,20:35:00,Windy,Jam ,motorcycle ,Metropolitian ,135,,,,,,,,,,,,,
25,4.9,2022-03-02,21:45:00,21:50:00,Fog,Jam ,motorcycle ,Metropolitian ,215,,,,,,,,,,,,,
29,4.5,2022-04-05,22:20:00,22:30:00,Fog,Low ,scooter ,Other,60,,,,,,,,,,,,,
32,4.7,2022-02-13,20:55:00,21:10:00,Sandstorms,Jam ,scooter ,Metropolitian ,155,,,,,,,,,,,,,
39,4.1,2022-02-14,21:35:00,21:40:00,Cloudy,Jam ,motorcycle ,Metropolitian ,195,,,,,,,,,,,,,
31,4.4,2022-03-20,21:15:00,21:20:00,Stormy,Jam ,motorcycle ,Urban ,235,,,,,,,,,,,,,
37,4.5,2022-03-11,23:30:00,23:35:00,Fog,Low ,motorcycle ,Urban ,130,,,,,,,,,,,,,
36,4.9,2022-02-18,17:15:00,17:30:00,Cloudy,Medium ,van,Metropolitian ,155,,,,,,,,,,,,,
37,3.8,2022-04-04,20:45:00,20:55:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,210,,,,,,,,,,,,,
38,4.9,2022-03-09,13:30:00,13:40:00,Cloudy,High ,scooter ,Metropolitian ,125,,,,,,,,,,,,,
37,4.4,2022-02-18,22:00:00,22:10:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,195,,,,,,,,,,,,,
21,4.9,2022-03-20,23:20:00,23:30:00,Fog,Low ,scooter ,Other,105,,,,,,,,,,,,,
35,4.9,2022-03-26,18:35:00,18:40:00,Fog,Medium ,van,Metropolitian ,90,,,,,,,,,,,,,
22,4.8,2022-03-29,20:40:00,20:55:00,Sandstorms,Jam ,scooter ,Urban ,110,,,,,,,,,,,,,
28,4.8,2022-03-01,08:25:00,08:40:00,Fog,Low ,motorcycle ,Metropolitian ,115,,,,,,,,,,,,,
39,4.0,2022-03-18,17:45:00,17:55:00,Stormy,Medium ,motorcycle ,Metropolitian ,240,,,,,,,,,,,,,
29,4.5,2022-03-31,22:25:00,22:40:00,Windy,Low ,scooter ,Urban ,65,,,,,,,,,,,,,
39,4.6,2022-03-30,11:30:00,11:40:00,Sandstorms,High ,motorcycle ,Metropolitian ,160,,,,,,,,,,,,,
25,4.9,2022-03-06,21:45:00,21:50:00,Sandstorms,Jam ,van,Urban ,80,,,,,,,,,,,,,
34,5.0,2022-03-05,17:25:00,17:30:00,Cloudy,Medium ,van,Urban ,95,,,,,,,,,,,,,
22,4.8,2022-03-26,09:40:00,09:45:00,Sunny,Low ,motorcycle ,Metropolitian ,90,,,,,,,,,,,,,
27,5.0,2022-02-16,20:55:00,21:05:00,Windy,Jam ,motorcycle ,Metropolitian ,135,,,,,,,,,,,,,
28,4.5,2022-03-12,17:10:00,17:20:00,Sunny,Medium ,motorcycle ,Urban ,125,,,,,,,,,,,,,
32,5.0,2022-03-01,18:25:00,18:40:00,Stormy,Medium ,scooter ,Metropolitian ,155,,,,,,,,,,,,,
27,4.6,2022-03-16,17:55:00,18:00:00,Sunny,Medium ,motorcycle ,Metropolitian ,100,,,,,,,,,,,,,
35,3.9,2022-03-29,19:55:00,20:10:00,Windy,Jam ,motorcycle ,Metropolitian ,190,,,,,,,,,,,,,
22,4.6,2022-03-05,23:00:00,23:05:00,Windy,Low ,motorcycle ,Metropolitian ,95,,,,,,,,,,,,,
35,4.7,2022-02-17,21:15:00,21:25:00,Sunny,Jam ,van,Metropolitian ,85,,,,,,,,,,,,,
30,4.6,2022-03-13,10:40:00,10:55:00,Cloudy,Low ,motorcycle ,Urban ,120,,,,,,,,,,,,,
39,4.8,2022-03-13,11:20:00,11:25:00,Fog,High ,scooter ,Urban ,130,,,,,,,,,,,,,
33,4.8,2022-04-03,18:00:00,18:10:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,140,,,,,,,,,,,,,
20,4.7,2022-03-23,17:10:00,17:15:00,Sandstorms,Medium ,scooter ,Urban ,80,,,,,,,,,,,,,
20,4.7,2022-03-01,18:25:00,18:35:00,Fog,Medium ,motorcycle ,Urban ,85,,,,,,,,,,,,,
34,4.2,2022-03-13,23:10:00,23:15:00,Windy,Low ,motorcycle ,Urban ,120,,,,,,,,,,,,,
22,4.7,2022-03-29,17:15:00,17:30:00,Windy,Medium ,motorcycle ,Metropolitian ,120,,,,,,,,,,,,,
37,4.3,2022-03-15,11:55:00,12:05:00,Stormy,High ,scooter ,Metropolitian ,170,,,,,,,,,,,,,
20,4.8,2022-03-09,09:30:00,09:45:00,Cloudy,Low ,motorcycle ,Urban ,80,,,,,,,,,,,,,
33,4.9,2022-04-05,22:40:00,22:50:00,Windy,Low ,motorcycle ,Metropolitian ,130,,,,,,,,,,,,,
21,5.0,2022-04-02,17:10:00,17:15:00,Fog,Medium ,motorcycle ,Metropolitian ,125,,,,,,,,,,,,,
33,4.6,2022-03-10,17:10:00,17:25:00,Fog,Medium ,motorcycle ,Metropolitian ,245,,,,,,,,,,,,,
24,4.6,2022-03-23,18:30:00,18:40:00,Windy,Medium ,van,Urban ,24,,,,,,,,,,,,,
36,4.7,2022-03-13,11:50:00,12:00:00,Sandstorms,High ,scooter ,Metropolitian ,160,,,,,,,,,,,,,
30,4.6,2022-03-07,19:00:00,19:10:00,Sunny,Medium ,motorcycle ,Metropolitian ,26,,,,,,,,,,,,,
32,4.9,2022-03-18,23:55:00,00:10:00,Sandstorms,Low ,scooter ,Metropolitian ,120,,,,,,,,,,,,,
28,4.6,2022-03-31,19:45:00,19:50:00,Stormy,Jam ,van,Metropolitian ,80,,,,,,,,,,,,,
21,4.7,2022-04-04,20:30:00,20:40:00,Windy,Jam ,scooter ,Metropolitian ,135,,,,,,,,,,,,,
39,4.9,2022-02-17,11:10:00,11:15:00,Fog,High ,motorcycle ,Metropolitian ,125,,,,,,,,,,,,,
32,4.7,2022-03-26,09:00:00,09:10:00,Cloudy,Low ,motorcycle ,Metropolitian ,130,,,,,,,,,,,,,
20,4.5,2022-03-28,19:30:00,19:35:00,Sandstorms,Jam ,scooter ,Urban ,125,,,,,,,,,,,,,
36,5.0,2022-03-15,08:20:00,08:25:00,Fog,Low ,scooter ,Urban ,15,,,,,,,,,,,,,
28,4.8,2022-03-17,11:00:00,11:05:00,Sunny,Low ,scooter ,Urban ,90,,,,,,,,,,,,,
32,4.5,2022-03-09,20:30:00,20:35:00,Fog,Jam ,motorcycle ,Metropolitian ,150,,,,,,,,,,,,,
39,4.4,2022-04-02,19:45:00,20:00:00,Cloudy,Jam ,scooter ,Metropolitian ,230,,,,,,,,,,,,,
30,4.7,2022-03-29,22:25:00,22:30:00,Windy,Low ,motorcycle ,Metropolitian ,24,,,,,,,,,,,,,
32,4.4,2022-03-05,16:00:00,16:05:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,37,,,,,,,,,,,,,
23,4.6,2022-03-29,21:30:00,21:35:00,Windy,Jam ,motorcycle ,Metropolitian ,135,,,,,,,,,,,,,
21,4.8,2022-03-05,15:25:00,15:35:00,Windy,Medium ,scooter ,Other,135,,,,,,,,,,,,,
31,4.2,2022-03-05,17:25:00,17:35:00,Windy,Medium ,van,Metropolitian ,160,,,,,,,,,,,,,
37,4.6,2022-03-13,11:45:00,12:00:00,Stormy,High ,van,Urban ,140,,,,,,,,,,,,,
20,4.5,2022-03-03,20:15:00,20:20:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,145,,,,,,,,,,,,,
28,4.5,2022-03-03,10:25:00,10:35:00,Sandstorms,Low ,motorcycle ,Metropolitian ,135,,,,,,,,,,,,,
22,4.9,2022-03-24,08:25:00,08:30:00,Cloudy,Low ,motorcycle ,Metropolitian ,55,,,,,,,,,,,,,
20,4.7,2022-03-15,17:15:00,17:20:00,Cloudy,Medium ,motorcycle ,Urban ,13,,,,,,,,,,,,,
34,4.8,2022-03-12,22:45:00,22:50:00,Windy,Low ,scooter ,Metropolitian ,135,,,,,,,,,,,,,
38,4.8,2022-03-13,12:35:00,12:40:00,Windy,High ,scooter ,Metropolitian ,125,,,,,,,,,,,,,
32,4.5,2022-04-05,12:20:00,12:25:00,Cloudy,High ,motorcycle ,Metropolitian ,135,,,,,,,,,,,,,
34,4.9,2022-03-02,22:55:00,23:05:00,Sunny,Low ,scooter ,Metropolitian ,26,,,,,,,,,,,,,
33,3.9,2022-03-08,17:25:00,17:30:00,Windy,Medium ,van,Metropolitian ,160,,,,,,,,,,,,,
34,4.5,2022-03-21,10:35:00,10:45:00,Windy,Low ,motorcycle ,Metropolitian ,125,,,,,,,,,,,,,
32,4.6,2022-03-24,21:45:00,22:00:00,Stormy,Jam ,motorcycle ,Metropolitian ,160,,,,,,,,,,,,,
34,4.7,2022-03-11,19:50:00,20:05:00,Sunny,Jam ,motorcycle ,Metropolitian ,145,,,,,,,,,,,,,
26,4.6,2022-03-10,19:30:00,19:35:00,Cloudy,Jam ,scooter ,Metropolitian ,160,,,,,,,,,,,,,
31,4.0,2022-03-12,23:45:00,23:55:00,Cloudy,Low ,motorcycle ,Metropolitian ,175,,,,,,,,,,,,,
39,4.8,2022-03-19,14:50:00,15:05:00,Sunny,High ,motorcycle ,Metropolitian ,135,,,,,,,,,,,,,
27,4.8,2022-02-15,08:10:00,08:20:00,Sunny,Low ,motorcycle ,Metropolitian ,75,,,,,,,,,,,,,
32,5.0,2022-03-09,21:55:00,22:10:00,Cloudy,Jam ,scooter ,Urban ,135,,,,,,,,,,,,,
32,4.5,2022-02-13,17:10:00,17:15:00,Stormy,Medium ,motorcycle ,Metropolitian ,150,,,,,,,,,,,,,
39,4.1,2022-03-27,18:40:00,18:50:00,Sunny,Medium ,motorcycle ,Metropolitian ,160,,,,,,,,,,,,,
36,4.8,2022-03-21,10:15:00,10:20:00,Stormy,Low ,van,Metropolitian ,125,,,,,,,,,,,,,
37,4.1,2022-03-15,17:45:00,18:00:00,Windy,Medium ,motorcycle ,Metropolitian ,190,,,,,,,,,,,,,
37,4.8,2022-03-26,21:00:00,21:05:00,Fog,Jam ,scooter ,Metropolitian ,130,,,,,,,,,,,,,
38,3.7,2022-03-25,20:30:00,20:40:00,Stormy,Jam ,motorcycle ,Metropolitian ,155,,,,,,,,,,,,,
28,4.7,2022-03-01,11:40:00,11:55:00,Stormy,High ,scooter ,Metropolitian ,140,,,,,,,,,,,,,
34,3.8,2022-03-10,18:40:00,18:55:00,Stormy,Medium ,scooter ,Metropolitian ,155,,,,,,,,,,,,,
32,4.9,2022-03-27,23:15:00,23:25:00,Cloudy,Low ,motorcycle ,Metropolitian ,145,,,,,,,,,,,,,
22,4.7,2022-03-11,23:35:00,23:40:00,Windy,Low ,motorcycle ,Urban ,85,,,,,,,,,,,,,
31,4.0,2022-02-14,17:45:00,17:55:00,Windy,Medium ,motorcycle ,Metropolitian ,225,,,,,,,,,,,,,
27,4.0,2022-03-29,19:00:00,19:15:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,170,,,,,,,,,,,,,
29,4.9,2022-03-20,19:35:00,19:45:00,Windy,Jam ,scooter ,Metropolitian ,120,,,,,,,,,,,,,
38,4.8,2022-03-28,21:40:00,21:55:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,220,,,,,,,,,,,,,
35,4.8,2022-04-01,20:50:00,21:05:00,Cloudy,Jam ,motorcycle ,Metropolitian ,180,,,,,,,,,,,,,
31,4.9,2022-04-03,20:30:00,20:35:00,Sunny,Jam ,motorcycle ,Metropolitian ,140,,,,,,,,,,,,,
30,4.3,2022-03-06,18:35:00,18:40:00,Windy,Medium ,scooter ,Metropolitian ,185,,,,,,,,,,,,,
24,4.9,2022-04-03,18:00:00,18:05:00,Fog,Medium ,motorcycle ,Urban ,10,,,,,,,,,,,,,
33,4.8,2022-03-10,23:15:00,23:30:00,Stormy,Low ,motorcycle ,Urban ,115,,,,,,,,,,,,,
29,4.6,2022-02-18,23:40:00,23:55:00,Sandstorms,Low ,motorcycle ,Metropolitian ,22,,,,,,,,,,,,,
38,4.6,2022-03-17,12:45:00,12:55:00,Stormy,High ,scooter ,Metropolitian ,130,,,,,,,,,,,,,
26,4.9,2022-03-13,20:15:00,20:20:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,170,,,,,,,,,,,,,
39,4.8,2022-03-17,15:55:00,16:10:00,Sandstorms,Medium ,scooter ,Metropolitian ,130,,,,,,,,,,,,,
24,4.5,2022-03-16,23:10:00,23:15:00,Fog,Low ,motorcycle ,Metropolitian ,21,,,,,,,,,,,,,
34,4.2,2022-03-21,22:50:00,23:00:00,Stormy,Low ,motorcycle ,Metropolitian ,140,,,,,,,,,,,,,
26,4.7,2022-03-09,22:45:00,22:55:00,Windy,Low ,motorcycle ,Metropolitian ,14,,,,,,,,,,,,,
35,4.7,2022-03-03,15:10:00,15:15:00,Cloudy,Medium ,motorcycle ,Metropolitian ,85,,,,,,,,,,,,,
36,4.2,2022-04-01,18:30:00,18:35:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,185,,,,,,,,,,,,,
24,2.6,2022-04-06,22:35:00,22:50:00,Sunny,Low ,motorcycle ,Metropolitian ,210,,,,,,,,,,,,,
33,4.3,2022-04-02,17:20:00,17:30:00,Cloudy,Medium ,motorcycle ,Metropolitian ,170,,,,,,,,,,,,,
26,4.6,2022-02-14,18:35:00,18:50:00,Windy,Medium ,motorcycle ,Metropolitian ,125,,,,,,,,,,,,,
32,5.0,2022-03-04,19:20:00,19:35:00,Windy,Jam ,scooter ,Urban ,150,,,,,,,,,,,,,
37,4.9,2022-03-20,19:10:00,19:25:00,Fog,Jam ,motorcycle ,Metropolitian ,240,,,,,,,,,,,,,
26,4.9,2022-02-12,23:55:00,00:00:00,Stormy,Low ,scooter ,Metropolitian ,90,,,,,,,,,,,,,
31,4.8,2022-03-27,23:10:00,23:15:00,Stormy,Low ,scooter ,Metropolitian ,140,,,,,,,,,,,,,
37,4.6,2022-03-10,17:45:00,17:50:00,Stormy,Medium ,motorcycle ,Urban ,130,,,,,,,,,,,,,
26,4.7,2022-03-06,21:55:00,22:10:00,Sunny,Jam ,scooter ,Urban ,80,,,,,,,,,,,,,
37,4.8,2022-03-07,20:50:00,20:55:00,Cloudy,Jam ,motorcycle ,Metropolitian ,125,,,,,,,,,,,,,
22,4.6,2022-04-04,20:35:00,20:45:00,Sunny,Jam ,motorcycle ,Metropolitian ,110,,,,,,,,,,,,,
21,4.4,2022-04-03,22:25:00,22:40:00,Windy,Low ,motorcycle ,Metropolitian ,15,,,,,,,,,,,,,
22,4.0,2022-03-13,09:45:00,09:55:00,Sandstorms,Low ,motorcycle ,Urban ,28,,,,,,,,,,,,,
38,4.5,2022-03-28,10:20:00,10:25:00,Windy,Low ,motorcycle ,Urban ,100,,,,,,,,,,,,,
28,4.0,2022-03-15,13:30:00,13:45:00,Stormy,High ,motorcycle ,Metropolitian ,160,,,,,,,,,,,,,
29,4.7,2022-04-04,20:10:00,20:15:00,Sandstorms,Jam ,scooter ,Urban ,85,,,,,,,,,,,,,
31,4.9,2022-03-28,12:15:00,12:30:00,Cloudy,High ,motorcycle ,Metropolitian ,190,,,,,,,,,,,,,
24,4.8,2022-03-01,08:45:00,08:55:00,Cloudy,Low ,scooter ,Metropolitian ,70,,,,,,,,,,,,,
33,4.8,2022-03-13,15:35:00,15:50:00,Windy,Medium ,motorcycle ,Metropolitian ,130,,,,,,,,,,,,,
26,4.9,2022-04-02,19:35:00,19:40:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,150,,,,,,,,,,,,,
20,4.7,2022-03-15,19:10:00,19:25:00,Cloudy,Jam ,scooter ,Metropolitian ,145,,,,,,,,,,,,,
29,4.8,2022-04-06,22:50:00,22:55:00,Windy,Low ,scooter ,Urban ,12,,,,,,,,,,,,,
32,4.0,2022-03-23,18:45:00,18:50:00,Windy,Medium ,motorcycle ,Urban ,245,,,,,,,,,,,,,
20,4.9,2022-03-25,17:25:00,17:35:00,Fog,Medium ,motorcycle ,Metropolitian ,210,,,,,,,,,,,,,
26,5.0,2022-03-27,19:00:00,19:15:00,Sandstorms,Medium ,van,Urban ,120,,,,,,,,,,,,,
38,4.8,2022-03-25,20:00:00,20:10:00,Cloudy,Jam ,motorcycle ,Metropolitian ,230,,,,,,,,,,,,,
34,4.6,2022-02-17,13:50:00,13:55:00,Sandstorms,High ,van,Urban ,27,,,,,,,,,,,,,
27,4.5,2022-04-03,08:10:00,08:15:00,Stormy,Low ,motorcycle ,Metropolitian ,65,,,,,,,,,,,,,
29,5.0,2022-02-12,20:55:00,21:10:00,Windy,Jam ,motorcycle ,Metropolitian ,125,,,,,,,,,,,,,
24,4.9,2022-04-04,19:20:00,19:35:00,Windy,Jam ,motorcycle ,Urban ,120,,,,,,,,,,,,,
21,4.9,2022-03-05,08:30:00,08:45:00,Cloudy,Low ,motorcycle ,Metropolitian ,60,,,,,,,,,,,,,
33,4.4,2022-02-13,09:25:00,09:40:00,Windy,Low ,motorcycle ,Metropolitian ,120,,,,,,,,,,,,,
35,4.7,2022-03-01,21:30:00,21:40:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,29,,,,,,,,,,,,,
35,4.7,2022-03-31,23:15:00,23:20:00,Stormy,Low ,scooter ,Metropolitian ,90,,,,,,,,,,,,,
29,4.8,2022-04-06,23:45:00,23:55:00,Cloudy,Low ,motorcycle ,Metropolitian ,23,,,,,,,,,,,,,
21,4.9,2022-03-23,23:30:00,23:35:00,Windy,Low ,motorcycle ,Metropolitian ,95,,,,,,,,,,,,,
29,4.6,2022-04-04,21:45:00,21:50:00,Windy,Jam ,motorcycle ,Urban ,145,,,,,,,,,,,,,
22,4.7,2022-03-20,20:15:00,20:30:00,Sunny,Jam ,motorcycle ,Metropolitian ,120,,,,,,,,,,,,,
24,4.4,2022-02-18,20:45:00,21:00:00,Cloudy,Jam ,scooter ,Metropolitian ,200,,,,,,,,,,,,,
23,4.9,2022-03-11,11:35:00,11:50:00,Stormy,High ,scooter ,Metropolitian ,110,,,,,,,,,,,,,
27,4.6,2022-03-13,11:15:00,11:20:00,Windy,High ,scooter ,Urban ,60,,,,,,,,,,,,,
33,4.1,2022-03-10,18:20:00,18:25:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,215,,,,,,,,,,,,,
35,4.6,2022-03-02,18:15:00,18:30:00,Windy,Medium ,scooter ,Metropolitian ,130,,,,,,,,,,,,,
21,4.7,2022-03-24,17:15:00,17:30:00,Windy,Medium ,scooter ,Metropolitian ,135,,,,,,,,,,,,,
39,4.4,2022-03-23,22:15:00,22:25:00,Fog,Low ,motorcycle ,Metropolitian ,175,,,,,,,,,,,,,
34,4.8,2022-03-26,22:45:00,22:50:00,Windy,Low ,scooter ,Metropolitian ,135,,,,,,,,,,,,,
29,4.9,2022-03-15,12:10:00,12:25:00,Cloudy,High ,motorcycle ,Urban ,135,,,,,,,,,,,,,
20,4.7,2022-03-19,08:45:00,08:50:00,Fog,Low ,scooter ,Metropolitian ,85,,,,,,,,,,,,,
20,4.8,2022-02-12,22:35:00,22:50:00,Sandstorms,Low ,motorcycle ,Urban ,85,,,,,,,,,,,,,
30,4.7,2022-03-24,23:45:00,00:00:00,Sunny,Low ,motorcycle ,Metropolitian ,75,,,,,,,,,,,,,
37,4.7,2022-02-12,21:20:00,21:30:00,Fog,Jam ,scooter ,Metropolitian ,195,,,,,,,,,,,,,
39,4.6,2022-03-15,20:10:00,20:20:00,Stormy,Jam ,motorcycle ,Other,125,,,,,,,,,,,,,
26,5.0,2022-04-04,17:25:00,17:30:00,Sunny,Medium ,motorcycle ,Metropolitian ,90,,,,,,,,,,,,,
32,4.9,2022-02-18,17:50:00,18:00:00,Cloudy,Medium ,motorcycle ,Urban ,240,,,,,,,,,,,,,
21,4.7,2022-03-10,23:45:00,23:55:00,Fog,Low ,scooter ,Metropolitian ,140,,,,,,,,,,,,,
35,4.8,2022-03-13,10:00:00,10:05:00,Sandstorms,Low ,scooter ,Metropolitian ,145,,,,,,,,,,,,,
39,4.6,2022-03-11,18:35:00,18:50:00,Sandstorms,Medium ,motorcycle ,Urban ,160,,,,,,,,,,,,,
39,5.0,2022-03-02,23:10:00,23:15:00,Cloudy,Low ,motorcycle ,Metropolitian ,205,,,,,,,,,,,,,
27,4.9,2022-02-18,21:00:00,21:10:00,Cloudy,Jam ,motorcycle ,Metropolitian ,195,,,,,,,,,,,,,
33,4.8,2022-03-07,18:35:00,18:40:00,Fog,Medium ,scooter ,Metropolitian ,80,,,,,,,,,,,,,
33,4.8,2022-03-10,21:15:00,21:25:00,Fog,Jam ,motorcycle ,Metropolitian ,240,,,,,,,,,,,,,
